START_TIME,STOP_TIME,GROUP0,GROUP1,ANNOTATION_LABELS,ACTIVITY,POSTURE,ACTIVITY_GROUP,SEDENTARY_AMBULATION_CYCLING
2015-10-08 14:53:58.400,2015-10-08 14:54:11.200,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:54:11.200,2015-10-08 14:54:24.000,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:54:24.000,2015-10-08 14:54:36.800,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:54:36.800,2015-10-08 14:54:49.600,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:54:49.600,2015-10-08 14:55:02.400,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:55:02.400,2015-10-08 14:55:15.200,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:55:15.200,2015-10-08 14:55:28.000,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:55:28.000,2015-10-08 14:55:40.800,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:55:40.800,2015-10-08 14:55:53.600,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:55:53.600,2015-10-08 14:56:06.400,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:56:06.400,2015-10-08 14:56:19.200,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:56:19.200,2015-10-08 14:56:32.000,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:56:32.000,2015-10-08 14:56:44.800,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:56:44.800,2015-10-08 14:56:57.600,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:56:57.600,2015-10-08 14:57:10.400,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:57:10.400,2015-10-08 14:57:23.200,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:57:23.200,2015-10-08 14:57:36.000,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:57:36.000,2015-10-08 14:57:48.800,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:57:48.800,2015-10-08 14:58:01.600,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:58:01.600,2015-10-08 14:58:14.400,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:58:14.400,2015-10-08 14:58:27.200,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:58:27.200,2015-10-08 14:58:40.000,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:58:40.000,2015-10-08 14:58:52.800,SPADES_2,alvin,biking outdoors,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:58:52.800,2015-10-08 14:59:05.600,SPADES_2,alvin,biking outdoors,Transition,Transition,Transition,Transition
2015-10-08 14:59:18.400,2015-10-08 14:59:31.200,SPADES_2,alvin,walking,Transition,Transition,Transition,Transition
2015-10-08 14:59:31.200,2015-10-08 14:59:44.000,SPADES_2,alvin,outdoors walking,Transition,Transition,Transition,Transition
2015-10-08 14:59:44.000,2015-10-08 14:59:56.800,SPADES_2,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 14:59:56.800,2015-10-08 15:00:09.600,SPADES_2,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:00:09.600,2015-10-08 15:00:22.400,SPADES_2,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:00:22.400,2015-10-08 15:00:35.200,SPADES_2,alvin,walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:00:35.200,2015-10-08 15:00:48.000,SPADES_2,alvin,standing vending machine walking,Transition,Transition,Transition,Transition
2015-10-08 15:00:48.000,2015-10-08 15:01:00.800,SPADES_2,alvin,standing vending machine,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:01:00.800,2015-10-08 15:01:13.600,SPADES_2,alvin,standing vending machine,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:01:13.600,2015-10-08 15:01:26.400,SPADES_2,alvin,standing vending machine,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:01:26.400,2015-10-08 15:01:39.200,SPADES_2,alvin,standing texting vending machine walking,Transition,Transition,Transition,Transition
2015-10-08 15:01:39.200,2015-10-08 15:01:52.000,SPADES_2,alvin,texting walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:01:52.000,2015-10-08 15:02:04.800,SPADES_2,alvin,texting walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:02:04.800,2015-10-08 15:02:17.600,SPADES_2,alvin,texting walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:02:30.400,2015-10-08 15:02:43.200,SPADES_2,alvin,frisbee,Transition,Transition,Transition,Transition
2015-10-08 15:02:43.200,2015-10-08 15:02:56.000,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:02:56.000,2015-10-08 15:03:08.800,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:03:08.800,2015-10-08 15:03:21.600,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:03:21.600,2015-10-08 15:03:34.400,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:03:34.400,2015-10-08 15:03:47.200,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:03:47.200,2015-10-08 15:04:00.000,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:04:00.000,2015-10-08 15:04:12.800,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:04:12.800,2015-10-08 15:04:25.600,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:04:25.600,2015-10-08 15:04:38.400,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:04:38.400,2015-10-08 15:04:51.200,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:04:51.200,2015-10-08 15:05:04.000,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:05:04.000,2015-10-08 15:05:16.800,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:05:16.800,2015-10-08 15:05:29.600,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:05:29.600,2015-10-08 15:05:42.400,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:05:42.400,2015-10-08 15:05:55.200,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:05:55.200,2015-10-08 15:06:08.000,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:06:08.000,2015-10-08 15:06:20.800,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:06:20.800,2015-10-08 15:06:33.600,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:06:33.600,2015-10-08 15:06:46.400,SPADES_2,alvin,frisbee,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:06:46.400,2015-10-08 15:06:59.200,SPADES_2,alvin,frisbee outdoors walking,Transition,Transition,Transition,Transition
2015-10-08 15:06:59.200,2015-10-08 15:07:12.000,SPADES_2,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:07:12.000,2015-10-08 15:07:24.800,SPADES_2,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:07:24.800,2015-10-08 15:07:37.600,SPADES_2,alvin,outdoors phone talking walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:07:37.600,2015-10-08 15:07:50.400,SPADES_2,alvin,outdoors phone talking walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:07:50.400,2015-10-08 15:08:03.200,SPADES_2,alvin,outdoors phone talking walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:08:03.200,2015-10-08 15:08:16.000,SPADES_2,alvin,outdoors phone talking walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:08:16.000,2015-10-08 15:08:28.800,SPADES_2,alvin,outdoors walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:08:28.800,2015-10-08 15:08:41.600,SPADES_2,alvin,outdoors telling story walking,Transition,Transition,Transition,Transition
2015-10-08 15:08:41.600,2015-10-08 15:08:54.400,SPADES_2,alvin,outdoors telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:08:54.400,2015-10-08 15:09:07.200,SPADES_2,alvin,outdoors telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:09:07.200,2015-10-08 15:09:20.000,SPADES_2,alvin,escalator outdoors telling story walking,Transition,Transition,Transition,Transition
2015-10-08 15:09:20.000,2015-10-08 15:09:32.800,SPADES_2,alvin,escalator telling story up walking,Transition,Transition,Transition,Transition
2015-10-08 15:09:32.800,2015-10-08 15:09:45.600,SPADES_2,alvin,escalator telling story up walking,Transition,Transition,Transition,Transition
2015-10-08 15:09:45.600,2015-10-08 15:09:58.400,SPADES_2,alvin,down stairs telling story walking,Transition,Transition,Transition,Transition
2015-10-08 15:09:58.400,2015-10-08 15:10:11.200,SPADES_2,alvin,down stairs telling story walking,Transition,Transition,Transition,Transition
2015-10-08 15:10:11.200,2015-10-08 15:10:24.000,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:10:24.000,2015-10-08 15:10:36.800,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:10:36.800,2015-10-08 15:10:49.600,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:10:49.600,2015-10-08 15:11:02.400,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:11:02.400,2015-10-08 15:11:15.200,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:11:15.200,2015-10-08 15:11:28.000,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:11:28.000,2015-10-08 15:11:40.800,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:11:40.800,2015-10-08 15:11:53.600,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:11:53.600,2015-10-08 15:12:06.400,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:12:06.400,2015-10-08 15:12:19.200,SPADES_2,alvin,telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:12:19.200,2015-10-08 15:12:32.000,SPADES_2,alvin,standing telling story walking,Transition,Transition,Transition,Transition
2015-10-08 15:12:32.000,2015-10-08 15:12:44.800,SPADES_2,alvin,bag standing telling story walking,Transition,Transition,Transition,Transition
2015-10-08 15:12:44.800,2015-10-08 15:12:57.600,SPADES_2,alvin,bag telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:12:57.600,2015-10-08 15:13:10.400,SPADES_2,alvin,bag telling story walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:13:10.400,2015-10-08 15:13:23.200,SPADES_2,alvin,bag stairs telling story up walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:13:23.200,2015-10-08 15:13:36.000,SPADES_2,alvin,bag stairs telling story up walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:13:36.000,2015-10-08 15:13:48.800,SPADES_2,alvin,bag stairs telling story up walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:13:48.800,2015-10-08 15:14:01.600,SPADES_2,alvin,bag stairs telling story up walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:14:01.600,2015-10-08 15:14:14.400,SPADES_2,alvin,bag stairs telling story up walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:14:14.400,2015-10-08 15:14:27.200,SPADES_2,alvin,bag stairs telling story up walking,Transition,Transition,Transition,Transition
2015-10-08 15:14:27.200,2015-10-08 15:14:40.000,SPADES_2,alvin,walking,Unknown,Unknown,Unknown,Unknown
2015-10-08 15:14:40.000,2015-10-08 15:14:52.800,SPADES_2,alvin,walking,Transition,Transition,Transition,Transition
2015-10-08 15:15:31.200,2015-10-08 15:15:44.000,SPADES_2,alvin,standing,Self-selected free standing,Upright,Standing,Others
2015-10-08 15:15:44.000,2015-10-08 15:15:56.800,SPADES_2,alvin,shelf unload standing,Standing loading/unloading shelf,Upright,Standing,Others
2015-10-08 15:15:56.800,2015-10-08 15:16:09.600,SPADES_2,alvin,shelf unload standing,Standing loading/unloading shelf,Upright,Standing,Others
2015-10-08 15:16:09.600,2015-10-08 15:16:22.400,SPADES_2,alvin,shelf reload shelf unload standing,Transition,Transition,Transition,Transition
2015-10-08 15:16:22.400,2015-10-08 15:16:35.200,SPADES_2,alvin,shelf reload standing,Standing loading/unloading shelf,Upright,Standing,Others
2015-10-08 15:16:48.000,2015-10-08 15:17:00.800,SPADES_2,alvin,lying,Transition,Transition,Transition,Transition
2015-10-08 15:17:00.800,2015-10-08 15:17:13.600,SPADES_2,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:17:13.600,2015-10-08 15:17:26.400,SPADES_2,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:17:26.400,2015-10-08 15:17:39.200,SPADES_2,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:17:39.200,2015-10-08 15:17:52.000,SPADES_2,alvin,lying,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:17:52.000,2015-10-08 15:18:04.800,SPADES_2,alvin,lying telling story,Transition,Transition,Transition,Transition
2015-10-08 15:18:04.800,2015-10-08 15:18:17.600,SPADES_2,alvin,lying telling story,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:18:17.600,2015-10-08 15:18:30.400,SPADES_2,alvin,lying telling story,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:18:30.400,2015-10-08 15:18:43.200,SPADES_2,alvin,lying telling story,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:18:43.200,2015-10-08 15:18:56.000,SPADES_2,alvin,lying telling story,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:18:56.000,2015-10-08 15:19:08.800,SPADES_2,alvin,lying telling story,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:19:08.800,2015-10-08 15:19:21.600,SPADES_2,alvin,lying telling story,Lying on the back,Lying,Lying,Sedentary
2015-10-08 15:19:21.600,2015-10-08 15:19:34.400,SPADES_2,alvin,lying sitting telling story,Transition,Transition,Transition,Transition
2015-10-08 15:19:34.400,2015-10-08 15:19:47.200,SPADES_2,alvin,sitting,Sitting still,Sitting,Sitting,Sedentary
2015-10-08 15:19:47.200,2015-10-08 15:20:00.000,SPADES_2,alvin,sitting,Sitting still,Sitting,Sitting,Sedentary
2015-10-08 15:20:00.000,2015-10-08 15:20:12.800,SPADES_2,alvin,sitting,Transition,Transition,Transition,Transition
2015-10-08 15:20:12.800,2015-10-08 15:20:25.600,SPADES_2,alvin,reclining sitting,Transition,Transition,Transition,Transition
2015-10-08 15:20:25.600,2015-10-08 15:20:38.400,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:20:38.400,2015-10-08 15:20:51.200,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:20:51.200,2015-10-08 15:21:04.000,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:21:04.000,2015-10-08 15:21:16.800,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:21:16.800,2015-10-08 15:21:29.600,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:21:29.600,2015-10-08 15:21:42.400,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:21:42.400,2015-10-08 15:21:55.200,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:21:55.200,2015-10-08 15:22:08.000,SPADES_2,alvin,reclining web browsing,Reclining and using phone,Sitting,Sitting,Sedentary
2015-10-08 15:22:08.000,2015-10-08 15:22:20.800,SPADES_2,alvin,reclining web browsing,Transition,Transition,Transition,Transition
2015-10-08 15:23:12.000,2015-10-08 15:23:24.800,SPADES_2,alvin,biking stationary,Transition,Transition,Transition,Transition
2015-10-08 15:23:24.800,2015-10-08 15:23:37.600,SPADES_2,alvin,300 kpm/min biking stationary,Transition,Transition,Transition,Transition
2015-10-08 15:23:37.600,2015-10-08 15:23:50.400,SPADES_2,alvin,300 kpm/min biking stationary,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-08 15:23:50.400,2015-10-08 15:24:03.200,SPADES_2,alvin,300 kpm/min biking stationary,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-08 15:24:03.200,2015-10-08 15:24:16.000,SPADES_2,alvin,300 kpm/min biking stationary,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-08 15:24:16.000,2015-10-08 15:24:28.800,SPADES_2,alvin,300 kpm/min biking stationary,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-08 15:24:28.800,2015-10-08 15:24:41.600,SPADES_2,alvin,300 kpm/min biking stationary,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-08 15:24:41.600,2015-10-08 15:24:54.400,SPADES_2,alvin,300 kpm/min biking stationary,Stationary cycle ergometry,Sitting,Biking,Cycling
2015-10-08 15:24:54.400,2015-10-08 15:25:07.200,SPADES_2,alvin,300 kpm/min biking stationary,Transition,Transition,Transition,Transition
2015-10-08 15:25:32.800,2015-10-08 15:25:45.600,SPADES_2,alvin,1 mph treadmill walking,Transition,Transition,Transition,Transition
2015-10-08 15:25:45.600,2015-10-08 15:25:58.400,SPADES_2,alvin,1 mph arms on desk supported treadmill walking,Transition,Transition,Transition,Transition
2015-10-08 15:25:58.400,2015-10-08 15:26:11.200,SPADES_2,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:26:11.200,2015-10-08 15:26:24.000,SPADES_2,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:26:24.000,2015-10-08 15:26:36.800,SPADES_2,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:26:36.800,2015-10-08 15:26:49.600,SPADES_2,alvin,1 mph arms on desk treadmill walking,Level treadmill walking at 1 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:26:49.600,2015-10-08 15:27:02.400,SPADES_2,alvin,1 mph 2 mph arms on desk treadmill walking,Transition,Transition,Transition,Transition
2015-10-08 15:27:02.400,2015-10-08 15:27:15.200,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:27:15.200,2015-10-08 15:27:28.000,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:27:28.000,2015-10-08 15:27:40.800,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:27:40.800,2015-10-08 15:27:53.600,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:27:53.600,2015-10-08 15:28:06.400,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:28:06.400,2015-10-08 15:28:19.200,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:28:19.200,2015-10-08 15:28:32.000,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:28:32.000,2015-10-08 15:28:44.800,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:28:44.800,2015-10-08 15:28:57.600,SPADES_2,alvin,2 mph arms on desk treadmill walking,Level treadmill walking at 2 mph with arms on desk,Upright,Walking,Ambulation
2015-10-08 15:28:57.600,2015-10-08 15:29:10.400,SPADES_2,alvin,2 mph arms on desk treadmill walking,Transition,Transition,Transition,Transition
2015-10-08 15:29:23.200,2015-10-08 15:29:36.000,SPADES_2,alvin,3.5 mph treadmill walking,Transition,Transition,Transition,Transition
2015-10-08 15:29:36.000,2015-10-08 15:29:48.800,SPADES_2,alvin,3.5 mph treadmill walking,Unknown,Unknown,Unknown,Unknown
